year,GEOID,NAME,state,county,tract,pop_total,median_hh_income,hh_total,hh_no_vehicle,disability_total,disability_with,age_65_plus,pct_65_plus,pct_no_vehicle_hh,pct_disabled
2024,17031837800,Census Tract 8378; Cook County; Illinois,17,031,837800,2467,33159.0,1331,577,2433,480,260,0.1053911633563032,0.43350864012021034,0.19728729963008632
2024,17031838000,Census Tract 8380; Cook County; Illinois,17,031,838000,3069,,1531,658,3069,886,318,0.10361681329423265,0.42978445460483344,0.288693385467579
2024,17031838100,Census Tract 8381; Cook County; Illinois,17,031,838100,1873,49458.0,1241,509,1873,164,289,0.15429791777896423,0.4101531023368251,0.08756006406833956
2024,17031838200,Census Tract 8382; Cook County; Illinois,17,031,838200,1606,83911.0,415,133,1494,74,127,0.07907845579078455,0.3204819277108434,0.049531459170013385
2024,17031838300,Census Tract 8383; Cook County; Illinois,17,031,838300,3014,114020.0,1840,716,2985,203,228,0.0756469807564698,0.38913043478260867,0.0680067001675042
2024,17031838600,Census Tract 8386; Cook County; Illinois,17,031,838600,1642,20725.0,645,216,1473,493,287,0.17478684531059682,0.33488372093023255,0.3346911065852003
2024,17031838700,Census Tract 8387; Cook County; Illinois,17,031,838700,4136,34742.0,1701,548,4136,1140,398,0.09622823984526112,0.3221634332745444,0.27562862669245647
2024,17031838800,Census Tract 8388; Cook County; Illinois,17,031,838800,2396,21576.0,1041,381,2396,453,501,0.20909849749582637,0.3659942363112392,0.1890651085141903
2024,17031839000,Census Tract 8390; Cook County; Illinois,17,031,839000,10391,106650.0,6828,3835,10391,430,1022,0.09835434510634203,0.5616578793204452,0.04138196516215956
2024,17031839100,Census Tract 8391; Cook County; Illinois,17,031,839100,8355,132361.0,4799,2681,7654,402,292,0.03494913225613405,0.5586580537612003,0.05252155735563104
2024,17031839200,Census Tract 8392; Cook County; Illinois,17,031,839200,2295,39924.0,1530,615,2295,171,752,0.3276688453159041,0.4019607843137255,0.07450980392156863
2024,17031839500,Census Tract 8395; Cook County; Illinois,17,031,839500,1827,49769.0,801,303,1827,377,603,0.33004926108374383,0.3782771535580524,0.20634920634920634
2024,17031839600,Census Tract 8396; Cook County; Illinois,17,031,839600,1687,68102.0,907,387,1687,154,573,0.3396561944279787,0.42668136714443217,0.0912863070539419
2024,17031839700,Census Tract 8397; Cook County; Illinois,17,031,839700,4910,85030.0,1997,298,4910,926,335,0.06822810590631365,0.14922383575363043,0.18859470468431772
2024,17031839800,Census Tract 8398; Cook County; Illinois,17,031,839800,2747,82361.0,1163,147,2747,370,392,0.14270112850382236,0.12639724849527084,0.1346923917000364
2024,17031839900,Census Tract 8399; Cook County; Illinois,17,031,839900,4568,108194.0,2218,441,4568,658,820,0.17950963222416813,0.1988277727682597,0.14404553415061297
2024,17031840000,Census Tract 8400; Cook County; Illinois,17,031,840000,2622,99013.0,1019,13,2622,471,652,0.2486651411136537,0.012757605495583905,0.17963386727688788
2024,17031840100,Census Tract 8401; Cook County; Illinois,17,031,840100,2879,77465.0,1181,335,2879,607,570,0.19798541160125044,0.283657917019475,0.21083709621396318
2024,17031840200,Census Tract 8402; Cook County; Illinois,17,031,840200,2233,56944.0,896,152,2226,433,506,0.22660098522167488,0.16964285714285715,0.1945193171608266
2024,17031840300,Census Tract 8403; Cook County; Illinois,17,031,840300,3548,71205.0,1304,240,3548,720,646,0.18207440811724915,0.18404907975460122,0.20293122886133033
2024,17031840400,Census Tract 8404; Cook County; Illinois,17,031,840400,3426,111481.0,1158,99,3426,713,647,0.18884997081144192,0.08549222797927461,0.2081144191476941
2024,17031840700,Census Tract 8407; Cook County; Illinois,17,031,840700,4001,106840.0,1335,216,4001,806,256,0.06398400399900026,0.16179775280898875,0.20144963759060236
2024,17031840800,Census Tract 8408; Cook County; Illinois,17,031,840800,3457,48750.0,996,164,3457,947,297,0.08591264101822389,0.1646586345381526,0.27393693954295634
2024,17031841000,Census Tract 8410; Cook County; Illinois,17,031,841000,1280,113106.0,710,187,1254,144,179,0.13984375,0.2633802816901408,0.11483253588516747
2024,17031841100,Census Tract 8411; Cook County; Illinois,17,031,841100,7324,44083.0,2875,1076,7248,1005,1440,0.19661387220098306,0.37426086956521737,0.138658940397351
2024,17031841200,Census Tract 8412; Cook County; Illinois,17,031,841200,5004,71250.0,1842,714,5004,1061,770,0.15387689848121502,0.38762214983713356,0.21203037569944044
2024,17031841300,Census Tract 8413; Cook County; Illinois,17,031,841300,3970,62214.0,1884,464,3970,615,440,0.11083123425692695,0.24628450106157113,0.15491183879093198
2024,17031841500,Census Tract 8415; Cook County; Illinois,17,031,841500,2735,27029.0,889,315,2735,1020,251,0.09177330895795247,0.3543307086614173,0.37294332723948814
2024,17031841700,Census Tract 8417; Cook County; Illinois,17,031,841700,1249,67560.0,635,200,1249,60,172,0.1377101681345076,0.31496062992125984,0.04803843074459568
2024,17031841800,Census Tract 8418; Cook County; Illinois,17,031,841800,2249,60179.0,801,269,2244,681,248,0.11027123165851489,0.3358302122347066,0.303475935828877
2024,17031841900,Census Tract 8419; Cook County; Illinois,17,031,841900,6567,141017.0,1671,329,6567,420,369,0.05619004111466423,0.1968880909634949,0.06395614435815442
2024,17031842000,Census Tract 8420; Cook County; Illinois,17,031,842000,2768,136667.0,388,44,2160,304,567,0.20484104046242774,0.1134020618556701,0.14074074074074075
2024,17031842100,Census Tract 8421; Cook County; Illinois,17,031,842100,6780,63304.0,2190,472,6778,1548,896,0.13215339233038348,0.21552511415525114,0.22838595455886693
2024,17031842200,Census Tract 8422; Cook County; Illinois,17,031,842200,3807,162736.0,2535,838,3807,219,363,0.09535066981875492,0.3305719921104536,0.05752561071710008
2024,17031842300,Census Tract 8423; Cook County; Illinois,17,031,842300,3490,161957.0,1816,314,3479,305,225,0.06446991404011461,0.17290748898678415,0.08766887036504743
2024,17031842400,Census Tract 8424; Cook County; Illinois,17,031,842400,2855,78494.0,1327,293,2794,554,718,0.25148861646234677,0.22079879427279578,0.19828203292770222
2024,17031842500,Census Tract 8425; Cook County; Illinois,17,031,842500,3066,36925.0,1033,592,3066,1287,126,0.0410958904109589,0.5730880929332043,0.4197651663405088
2024,17031842600,Census Tract 8426; Cook County; Illinois,17,031,842600,4223,92500.0,1560,269,4223,819,523,0.12384560738811272,0.17243589743589743,0.1939379587970637
2024,17031842800,Census Tract 8428; Cook County; Illinois,17,031,842800,7411,67875.0,2280,179,7411,1701,737,0.09944676831736608,0.07850877192982456,0.22952368101470785
2024,17031842900,Census Tract 8429; Cook County; Illinois,17,031,842900,2422,29363.0,1497,703,2422,311,476,0.19653179190751446,0.4696058784235137,0.12840627580511974
2024,17031843000,Census Tract 8430; Cook County; Illinois,17,031,843000,2271,25483.0,1152,448,2252,456,384,0.1690885072655218,0.3888888888888889,0.2024866785079929
2024,17031843100,Census Tract 8431; Cook County; Illinois,17,031,843100,1381,51023.0,493,152,1381,297,120,0.08689355539464157,0.30831643002028397,0.21506154960173787
2024,17031843200,Census Tract 8432; Cook County; Illinois,17,031,843200,2135,74764.0,1039,199,2135,299,337,0.1578454332552693,0.1915303176130895,0.14004683840749416
2024,17031843300,Census Tract 8433; Cook County; Illinois,17,031,843300,1718,83393.0,432,135,1696,417,131,0.07625145518044238,0.3125,0.24587264150943397
2024,17031843400,Census Tract 8434; Cook County; Illinois,17,031,843400,1279,42813.0,477,104,1279,399,286,0.22361219702892884,0.2180293501048218,0.31196247068021893
2024,17031843500,Census Tract 8435; Cook County; Illinois,17,031,843500,8706,70625.0,204,0,488,66,301,0.034573857110039054,0.0,0.13524590163934427
2024,17031843600,Census Tract 8436; Cook County; Illinois,17,031,843600,2974,84403.0,1394,280,2974,567,319,0.10726294552790853,0.20086083213773315,0.1906523201075992
2024,17031843700,Census Tract 8437; Cook County; Illinois,17,031,843700,2602,150357.0,1088,112,2602,698,206,0.07916986933128363,0.10294117647058823,0.2682551883166795
2024,17031843800,Census Tract 8438; Cook County; Illinois,17,031,843800,1960,58846.0,710,105,1960,421,373,0.1903061224489796,0.14788732394366197,0.21479591836734693
2024,17031843900,Census Tract 8439; Cook County; Illinois,17,031,843900,3712,56923.0,2124,481,3712,762,676,0.18211206896551724,0.22645951035781545,0.2052801724137931
2024,17031844600,Census Tract 8446; Cook County; Illinois,17,031,844600,2081,58144.0,841,134,1910,360,335,0.16098029793368573,0.15933412604042807,0.18848167539267016
2024,17031844700,Census Tract 8447; Cook County; Illinois,17,031,844700,2311,60250.0,746,76,2311,465,159,0.06880138468195586,0.10187667560321716,0.20121159671138036
2024,17031980000,Census Tract 9800; Cook County; Illinois,17,031,980000,0,,0,0,0,0,0,,,
2024,17031980100,Census Tract 9801; Cook County; Illinois,17,031,980100,0,,0,0,0,0,0,,,
2024,17031990000,Census Tract 9900; Cook County; Illinois,17,031,990000,0,,0,0,0,0,0,,,
2024,17043840000,Census Tract 8400; DuPage County; Illinois,17,043,840000,3247,90795.0,955,62,3247,911,335,0.1031721589159224,0.06492146596858639,0.2805666769325531
2024,17043840101,Census Tract 8401.01; DuPage County; Illinois,17,043,840101,5420,92664.0,1779,61,5420,1298,717,0.1322878228782288,0.034288926363125354,0.23948339483394834
2024,17043840102,Census Tract 8401.02; DuPage County; Illinois,17,043,840102,4296,91824.0,1773,81,4296,721,741,0.17248603351955308,0.04568527918781726,0.16783054003724396
2024,17043840103,Census Tract 8401.03; DuPage County; Illinois,17,043,840103,5957,90857.0,2265,42,5957,1103,1391,0.23350679872419003,0.018543046357615896,0.1851603155950982
2024,17043840104,Census Tract 8401.04; DuPage County; Illinois,17,043,840104,6225,81234.0,2306,21,6173,1222,810,0.13012048192771083,0.009106678230702514,0.1979588530698202
2024,17043840201,Census Tract 8402.01; DuPage County; Illinois,17,043,840201,6189,121486.0,2572,96,6189,1157,956,0.154467603813217,0.03732503888024884,0.18694457909193732
2024,17043840202,Census Tract 8402.02; DuPage County; Illinois,17,043,840202,5716,124583.0,1875,57,5587,1110,1470,0.25717284814555635,0.0304,0.1986754966887417
2024,17043840303,Census Tract 8403.03; DuPage County; Illinois,17,043,840303,3434,62958.0,1416,34,3419,642,521,0.15171811298776935,0.02401129943502825,0.18777420298332845
2024,17043840304,Census Tract 8403.04; DuPage County; Illinois,17,043,840304,3627,93030.0,1576,98,3627,573,1105,0.3046594982078853,0.06218274111675127,0.15798180314309346
2024,17043840600,Census Tract 8406; DuPage County; Illinois,17,043,840600,4831,161600.0,1816,98,4783,1085,1141,0.23618298488925688,0.053964757709251104,0.22684507631193812
2024,17043840703,Census Tract 8407.03; DuPage County; Illinois,17,043,840703,4757,77927.0,1704,163,4757,1318,599,0.12591969728820684,0.09565727699530517,0.2770653773386588
2024,17043840704,Census Tract 8407.04; DuPage County; Illinois,17,043,840704,2700,68616.0,1249,59,2700,457,518,0.19185185185185186,0.04723779023218575,0.16925925925925925
2024,17043840705,Census Tract 8407.05; DuPage County; Illinois,17,043,840705,3669,126000.0,1188,18,3498,924,771,0.21013900245298447,0.015151515151515152,0.2641509433962264
2024,17043840706,Census Tract 8407.06; DuPage County; Illinois,17,043,840706,3359,98849.0,1149,40,3359,718,721,0.21464721643346235,0.034812880765883375,0.21375409348020244
2024,17043840801,Census Tract 8408.01; DuPage County; Illinois,17,043,840801,2496,83174.0,961,91,2279,422,727,0.29126602564102566,0.09469302809573361,0.1851689337428697
2024,17043840802,Census Tract 8408.02; DuPage County; Illinois,17,043,840802,5859,86667.0,2230,147,5859,1293,1016,0.1734084314729476,0.06591928251121076,0.22068612391193038
2024,17043840901,Census Tract 8409.01; DuPage County; Illinois,17,043,840901,3858,114513.0,1510,30,3858,964,518,0.13426645930533956,0.019867549668874173,0.2498703991705547
2024,17043840904,Census Tract 8409.04; DuPage County; Illinois,17,043,840904,3830,63531.0,1553,121,3830,644,268,0.06997389033942558,0.07791371538956858,0.1681462140992167
2024,17043840906,Census Tract 8409.06; DuPage County; Illinois,17,043,840906,3043,93733.0,1209,231,3043,562,496,0.16299704239237595,0.19106699751861042,0.18468616496878082
2024,17043840907,Census Tract 8409.07; DuPage County; Illinois,17,043,840907,4603,82270.0,1953,250,4432,886,967,0.21008038235933088,0.12800819252432155,0.19990974729241878
2024,17043840908,Census Tract 8409.08; DuPage County; Illinois,17,043,840908,5089,122708.0,1508,72,5089,1456,656,0.12890548241304775,0.04774535809018567,0.2861072902338377
2024,17043840910,Census Tract 8409.10; DuPage County; Illinois,17,043,840910,4243,110428.0,1499,15,4243,716,536,0.12632571293895828,0.01000667111407605,0.16874852698562337
2024,17043840911,Census Tract 8409.11; DuPage County; Illinois,17,043,840911,2768,112798.0,839,0,2763,636,329,0.11885838150289017,0.0,0.2301845819761129
2024,17043841002,Census Tract 8410.02; DuPage County; Illinois,17,043,841002,3023,128864.0,1216,31,2879,493,762,0.2520674826331459,0.02549342105263158,0.1712400138937131
2024,17043841003,Census Tract 8410.03; DuPage County; Illinois,17,043,841003,3274,91304.0,1450,40,3274,520,691,0.2110568112400733,0.027586206896551724,0.1588271227855834
2024,17043841004,Census Tract 8410.04; DuPage County; Illinois,17,043,841004,3889,110703.0,1558,87,3889,811,685,0.1761378246335819,0.0558408215661104,0.2085368989457444
2024,17043841102,Census Tract 8411.02; DuPage County; Illinois,17,043,841102,5951,94141.0,2156,92,5951,1012,727,0.12216434212737355,0.04267161410018553,0.17005545286506468
2024,17043841103,Census Tract 8411.03; DuPage County; Illinois,17,043,841103,4141,114891.0,1428,59,4141,890,685,0.1654189809224825,0.04131652661064426,0.214923931417532
2024,17043841104,Census Tract 8411.04; DuPage County; Illinois,17,043,841104,4135,108849.0,1463,0,4044,924,794,0.19201934703748488,0.0,0.228486646884273
2024,17043841108,Census Tract 8411.08; DuPage County; Illinois,17,043,841108,4387,96932.0,1447,133,4387,1276,500,0.11397310234784591,0.09191430545957152,0.29085935719170275
2024,17043841109,Census Tract 8411.09; DuPage County; Illinois,17,043,841109,3975,62443.0,1504,30,3975,920,621,0.15622641509433963,0.0199468085106383,0.23144654088050315
2024,17043841110,Census Tract 8411.10; DuPage County; Illinois,17,043,841110,3847,104071.0,1339,129,3515,780,1141,0.29659474915518586,0.09634055265123226,0.22190611664295876
2024,17043841111,Census Tract 8411.11; DuPage County; Illinois,17,043,841111,3521,96207.0,1550,98,3521,555,1250,0.35501278046009654,0.06322580645161291,0.15762567452428286
2024,17043841112,Census Tract 8411.12; DuPage County; Illinois,17,043,841112,3093,145272.0,1223,9,3093,597,493,0.15939217588102167,0.007358953393295176,0.1930164888457808
2024,17043841113,Census Tract 8411.13; DuPage County; Illinois,17,043,841113,3854,94353.0,1351,150,3854,1083,568,0.14737934613388687,0.11102886750555144,0.28100674623767513
2024,17043841114,Census Tract 8411.14; DuPage County; Illinois,17,043,841114,4769,130316.0,1889,9,4769,1117,904,0.18955755923673726,0.004764425622022234,0.23422101069406584
2024,17043841204,Census Tract 8412.04; DuPage County; Illinois,17,043,841204,5482,110164.0,1712,57,5470,851,1039,0.18952936884348778,0.03329439252336448,0.15557586837294332
2024,17043841205,Census Tract 8412.05; DuPage County; Illinois,17,043,841205,4261,113050.0,1527,69,4261,772,779,0.1828209340530392,0.04518664047151277,0.18117812720018775
2024,17043841206,Census Tract 8412.06; DuPage County; Illinois,17,043,841206,6148,105100.0,2120,190,5951,1258,1324,0.21535458685751463,0.08962264150943396,0.21139304318601915
2024,17043841207,Census Tract 8412.07; DuPage County; Illinois,17,043,841207,3192,109327.0,843,51,3192,758,430,0.13471177944862156,0.060498220640569395,0.237468671679198
2024,17043841208,Census Tract 8412.08; DuPage County; Illinois,17,043,841208,4779,84322.0,1803,73,4779,673,518,0.10839087675245868,0.040488075429839156,0.1408244402594685
2024,17043841209,Census Tract 8412.09; DuPage County; Illinois,17,043,841209,3803,92210.0,1669,39,3803,675,891,0.23428871943202734,0.023367285799880167,0.17749145411517223
2024,17043841210,Census Tract 8412.10; DuPage County; Illinois,17,043,841210,4217,84440.0,1663,63,4217,893,434,0.10291676547308513,0.03788334335538184,0.21176191605406688
2024,17043841307,Census Tract 8413.07; DuPage County; Illinois,17,043,841307,5876,151688.0,1826,16,5876,1290,911,0.15503744043567053,0.008762322015334063,0.21953710006807353
2024,17043841308,Census Tract 8413.08; DuPage County; Illinois,17,043,841308,4627,201161.0,1570,0,4627,1346,518,0.11195158850226929,0.0,0.29090123189971906
2024,17043841310,Census Tract 8413.10; DuPage County; Illinois,17,043,841310,3640,208906.0,1115,14,3640,808,370,0.10164835164835165,0.012556053811659192,0.22197802197802197
2024,17043841312,Census Tract 8413.12; DuPage County; Illinois,17,043,841312,3663,77621.0,1239,12,3663,972,305,0.08326508326508326,0.009685230024213076,0.26535626535626533
2024,17043841313,Census Tract 8413.13; DuPage County; Illinois,17,043,841313,2780,86331.0,1170,216,2527,473,754,0.2712230215827338,0.18461538461538463,0.18717847249703207
2024,17043841314,Census Tract 8413.14; DuPage County; Illinois,17,043,841314,6258,127434.0,2023,18,6258,1424,944,0.1508469159475871,0.008897676717745922,0.2275487376158517
2024,17043841315,Census Tract 8413.15; DuPage County; Illinois,17,043,841315,2620,88633.0,1011,51,2620,555,345,0.1316793893129771,0.050445103857566766,0.21183206106870228
2024,17043841316,Census Tract 8413.16; DuPage County; Illinois,17,043,841316,3228,144792.0,1173,0,3228,601,569,0.17627013630731103,0.0,0.18618339529120198
2024,17043841318,Census Tract 8413.18; DuPage County; Illinois,17,043,841318,2553,119866.0,907,21,2553,496,461,0.18057187622405013,0.023153252480705624,0.19428123775949863
2024,17043841320,Census Tract 8413.20; DuPage County; Illinois,17,043,841320,2673,100508.0,809,7,2673,660,213,0.07968574635241302,0.00865265760197775,0.24691358024691357
2024,17043841321,Census Tract 8413.21; DuPage County; Illinois,17,043,841321,2481,154813.0,781,14,2481,517,250,0.1007658202337767,0.01792573623559539,0.20838371624345023
2024,17043841322,Census Tract 8413.22; DuPage County; Illinois,17,043,841322,4963,111000.0,1386,12,4963,1213,736,0.14829740076566592,0.008658008658008658,0.24440862381624018
2024,17043841323,Census Tract 8413.23; DuPage County; Illinois,17,043,841323,2835,122794.0,958,8,2835,703,529,0.18659611992945327,0.008350730688935281,0.24797178130511463
2024,17043841324,Census Tract 8413.24; DuPage County; Illinois,17,043,841324,2870,116477.0,877,19,2870,721,471,0.16411149825783972,0.021664766248574687,0.25121951219512195
2024,17043841325,Census Tract 8413.25; DuPage County; Illinois,17,043,841325,5422,125757.0,1845,55,5422,1041,899,0.16580597565473995,0.02981029810298103,0.1919955735890815
2024,17043841326,Census Tract 8413.26; DuPage County; Illinois,17,043,841326,3603,166250.0,1256,23,3603,698,611,0.16958090480155427,0.018312101910828025,0.19372744934776576
2024,17043841327,Census Tract 8413.27; DuPage County; Illinois,17,043,841327,3789,160446.0,1345,11,3771,756,622,0.16415940881499078,0.008178438661710037,0.20047732696897375
2024,17043841401,Census Tract 8414.01; DuPage County; Illinois,17,043,841401,6695,103226.0,2208,116,6551,1571,1285,0.1919342793129201,0.05253623188405797,0.2398107159212334
2024,17043841403,Census Tract 8414.03; DuPage County; Illinois,17,043,841403,4044,120750.0,1558,44,4044,802,771,0.19065281899109793,0.028241335044929396,0.19831849653808112
2024,17043841404,Census Tract 8414.04; DuPage County; Illinois,17,043,841404,3534,182455.0,1317,0,3534,778,655,0.1853423882286361,0.0,0.22014714204867006
2024,17043841501,Census Tract 8415.01; DuPage County; Illinois,17,043,841501,5636,82188.0,1521,95,5516,1415,814,0.14442867281760113,0.062458908612754764,0.25652646845540245
2024,17043841503,Census Tract 8415.03; DuPage County; Illinois,17,043,841503,4079,99340.0,928,42,4079,1095,402,0.09855356705074773,0.04525862068965517,0.2684481490561412
2024,17043841504,Census Tract 8415.04; DuPage County; Illinois,17,043,841504,3435,86232.0,1113,55,3435,890,397,0.11557496360989811,0.04941599281221923,0.2590975254730713
2024,17043841603,Census Tract 8416.03; DuPage County; Illinois,17,043,841603,4810,86875.0,1906,133,4810,1165,946,0.19667359667359668,0.06977964323189927,0.24220374220374222
2024,17043841604,Census Tract 8416.04; DuPage County; Illinois,17,043,841604,4449,89214.0,1510,6,4449,1209,400,0.08990784445942908,0.003973509933774834,0.2717464598786244
2024,17043841605,Census Tract 8416.05; DuPage County; Illinois,17,043,841605,3104,114795.0,1195,24,3104,553,747,0.24065721649484537,0.0200836820083682,0.17815721649484537
2024,17043841606,Census Tract 8416.06; DuPage County; Illinois,17,043,841606,1794,121167.0,872,3,1794,262,242,0.13489409141583056,0.0034403669724770644,0.14604236343366778
2024,17043841607,Census Tract 8416.07; DuPage County; Illinois,17,043,841607,5352,97813.0,2010,19,5352,1383,564,0.10538116591928251,0.00945273631840796,0.2584080717488789
2024,17043841704,Census Tract 8417.04; DuPage County; Illinois,17,043,841704,4647,145036.0,1588,83,4647,1011,867,0.18657198192382182,0.052267002518891686,0.21755971594577148
2024,17043841705,Census Tract 8417.05; DuPage County; Illinois,17,043,841705,6368,94892.0,2181,295,6368,1610,1097,0.17226758793969849,0.13525905547913802,0.25282663316582915
2024,17043841706,Census Tract 8417.06; DuPage County; Illinois,17,043,841706,4272,83107.0,1456,71,4272,968,604,0.14138576779026218,0.048763736263736264,0.22659176029962547
2024,17043841707,Census Tract 8417.07; DuPage County; Illinois,17,043,841707,4145,101563.0,1511,76,4145,911,260,0.06272617611580217,0.05029781601588352,0.21978287092882992
2024,17043841708,Census Tract 8417.08; DuPage County; Illinois,17,043,841708,3662,61286.0,1819,486,3662,701,895,0.244401966138722,0.26717976910390323,0.19142545057345714
2024,17043841801,Census Tract 8418.01; DuPage County; Illinois,17,043,841801,4962,125568.0,1839,63,4962,1150,861,0.1735187424425635,0.03425774877650897,0.2317613865376864
2024,17043841802,Census Tract 8418.02; DuPage County; Illinois,17,043,841802,5569,143922.0,1935,17,5569,1576,907,0.16286586460764949,0.008785529715762274,0.2829951517328066
2024,17043841901,Census Tract 8419.01; DuPage County; Illinois,17,043,841901,2605,183946.0,843,25,2605,816,416,0.15969289827255279,0.02965599051008304,0.3132437619961612
2024,17043841902,Census Tract 8419.02; DuPage County; Illinois,17,043,841902,4195,102885.0,726,50,4195,498,216,0.051489868891537546,0.06887052341597796,0.11871275327771157
2024,17043842000,Census Tract 8420; DuPage County; Illinois,17,043,842000,4369,206066.0,1441,28,4369,1276,735,0.16823071641107806,0.01943095072866065,0.29205767910276953
2024,17043842100,Census Tract 8421; DuPage County; Illinois,17,043,842100,5925,140750.0,2239,207,5915,1653,1319,0.22261603375527425,0.09245198749441715,0.2794590025359256
2024,17043842200,Census Tract 8422; DuPage County; Illinois,17,043,842200,4893,138095.0,1970,225,4893,1397,828,0.16922133660331085,0.11421319796954314,0.28550991211935417
2024,17043842300,Census Tract 8423; DuPage County; Illinois,17,043,842300,3574,202344.0,1203,38,3574,1108,555,0.155288192501399,0.03158769742310889,0.3100167879127029
2024,17043842400,Census Tract 8424; DuPage County; Illinois,17,043,842400,4699,97554.0,1739,76,4699,962,586,0.12470738454990424,0.04370327774583094,0.2047244094488189
2024,17043842500,Census Tract 8425; DuPage County; Illinois,17,043,842500,3486,121791.0,1669,46,3486,722,688,0.19736087205966724,0.02756141402037148,0.20711417096959264
2024,17043842601,Census Tract 8426.01; DuPage County; Illinois,17,043,842601,4366,158636.0,1470,25,4366,1240,646,0.14796152084287678,0.017006802721088437,0.28401282638570774
2024,17043842602,Census Tract 8426.02; DuPage County; Illinois,17,043,842602,4160,250001.0,1487,17,4160,1101,854,0.20528846153846153,0.011432414256893073,0.26466346153846154
2024,17043842603,Census Tract 8426.03; DuPage County; Illinois,17,043,842603,4469,105948.0,1385,37,3604,847,758,0.16961288878943837,0.026714801444043323,0.23501664816870144
2024,17043842604,Census Tract 8426.04; DuPage County; Illinois,17,043,842604,4581,85455.0,1976,275,4422,880,1431,0.31237721021611004,0.13917004048582995,0.19900497512437812
2024,17043842605,Census Tract 8426.05; DuPage County; Illinois,17,043,842605,3603,104375.0,1490,31,3603,839,783,0.21731890091590342,0.02080536912751678,0.23286150430197058
2024,17043842702,Census Tract 8427.02; DuPage County; Illinois,17,043,842702,4570,102798.0,1961,85,4469,778,751,0.16433260393873086,0.043345232024477306,0.1740881628999776
2024,17043842703,Census Tract 8427.03; DuPage County; Illinois,17,043,842703,4009,123992.0,1439,36,4009,1185,665,0.16587677725118483,0.02501737317581654,0.29558493389872786
2024,17043842704,Census Tract 8427.04; DuPage County; Illinois,17,043,842704,5148,105495.0,2107,296,5148,816,982,0.19075369075369075,0.140484100616991,0.1585081585081585
2024,17043842706,Census Tract 8427.06; DuPage County; Illinois,17,043,842706,4991,165083.0,1775,59,4991,1105,975,0.19535163293929073,0.03323943661971831,0.22139851733119614
2024,17043842708,Census Tract 8427.08; DuPage County; Illinois,17,043,842708,2619,174583.0,866,19,2619,718,601,0.22947689957999237,0.021939953810623556,0.2741504390988927
2024,17043842709,Census Tract 8427.09; DuPage County; Illinois,17,043,842709,3245,121434.0,1127,45,3245,735,502,0.1546995377503852,0.03992901508429459,0.22650231124807396
2024,17043842710,Census Tract 8427.10; DuPage County; Illinois,17,043,842710,3533,75764.0,1759,81,3514,518,867,0.2454005094820266,0.04604889141557703,0.14741035856573706
2024,17043842711,Census Tract 8427.11; DuPage County; Illinois,17,043,842711,2707,173403.0,953,15,2707,758,556,0.20539342445511635,0.015739769150052464,0.2800147765053565
2024,17043842800,Census Tract 8428; DuPage County; Illinois,17,043,842800,4852,177955.0,1816,46,4816,1334,1132,0.2333058532563891,0.025330396475770924,0.2769933554817276
2024,17043842900,Census Tract 8429; DuPage County; Illinois,17,043,842900,5948,143016.0,2279,79,5948,1142,986,0.16577000672494957,0.03466432645897324,0.19199731002017484
2024,17043843000,Census Tract 8430; DuPage County; Illinois,17,043,843000,4639,118478.0,1698,97,4639,1058,583,0.12567363655960337,0.05712603062426384,0.2280663936193145
2024,17043843100,Census Tract 8431; DuPage County; Illinois,17,043,843100,3752,73384.0,1655,61,3752,760,650,0.1732409381663113,0.036858006042296075,0.2025586353944563
2024,17043843200,Census Tract 8432; DuPage County; Illinois,17,043,843200,5326,88214.0,2038,68,5326,1359,659,0.12373263236950807,0.033366045142296366,0.25516334960570786
2024,17043843301,Census Tract 8433.01; DuPage County; Illinois,17,043,843301,3245,104875.0,1113,50,3245,817,338,0.10416024653312789,0.044923629829290206,0.2517719568567026
2024,17043843302,Census Tract 8433.02; DuPage County; Illinois,17,043,843302,3393,117339.0,1159,23,3379,932,412,0.12142646625405246,0.01984469370146678,0.2758212488902042
2024,17043843400,Census Tract 8434; DuPage County; Illinois,17,043,843400,3266,97635.0,1206,0,3266,874,520,0.15921616656460502,0.0,0.2676056338028169
2024,17043843500,Census Tract 8435; DuPage County; Illinois,17,043,843500,5131,116056.0,2053,38,5131,1111,925,0.18027674917170142,0.018509498295177788,0.21652699278893003
2024,17043843601,Census Tract 8436.01; DuPage County; Illinois,17,043,843601,3456,105859.0,1301,0,3456,792,512,0.14814814814814814,0.0,0.22916666666666666
2024,17043843602,Census Tract 8436.02; DuPage County; Illinois,17,043,843602,2981,128813.0,1125,57,2981,667,368,0.12344850721234485,0.050666666666666665,0.22375041932237505
2024,17043843700,Census Tract 8437; DuPage County; Illinois,17,043,843700,4652,144340.0,1531,77,4652,1054,720,0.15477214101461736,0.050293925538863485,0.22656921754084264
2024,17043843800,Census Tract 8438; DuPage County; Illinois,17,043,843800,3460,118143.0,1440,16,3460,531,444,0.1283236994219653,0.011111111111111112,0.15346820809248554
2024,17043843900,Census Tract 8439; DuPage County; Illinois,17,043,843900,4142,212171.0,1443,34,4142,1239,561,0.13544181554804444,0.02356202356202356,0.2991308546595847
2024,17043844001,Census Tract 8440.01; DuPage County; Illinois,17,043,844001,4007,157038.0,1340,17,4007,1161,608,0.1517344646867981,0.012686567164179104,0.28974294983778387
